bank_name,city,audience_type,interest_rate,loan_amount,tenure_years,emi_amount,total_interest,total_payment
SBI,Hyderabad,Self-Employed - Professional,8.99,5000000,20,44954.0,5788995.0,10788995.0
SBI,Hyderabad,Self-Employed - Professional,8.99,5000000,25,41926.0,7577675.0,12577675.0
SBI,Hyderabad,Self-Employed - Professional,8.99,7500000,15,76025.0,6184569.0,13684569.0
SBI,Hyderabad,Self-Employed - Professional,8.99,7500000,20,67431.0,8683493.0,16183493.0
SBI,Hyderabad,Self-Employed - Professional,8.99,7500000,25,62888.0,11366513.0,18866513.0
SBI,Hyderabad,Self-Employed - Business,8.99,3000000,15,30410.0,2473828.0,5473828.0
SBI,Hyderabad,Self-Employed - Business,8.99,3000000,20,26972.0,3473397.0,6473397.0
SBI,Hyderabad,Self-Employed - Business,8.99,3000000,25,25155.0,4546605.0,7546605.0
SBI,Hyderabad,Self-Employed - Business,8.99,5000000,15,50684.0,4123046.0,9123046.0
SBI,Hyderabad,Self-Employed - Business,8.99,5000000,20,44954.0,5788995.0,10788995.0
SBI,Hyderabad,Self-Employed - Business,8.99,5000000,25,41926.0,7577675.0,12577675.0
SBI,Hyderabad,Self-Employed - Business,8.99,7500000,15,76025.0,6184569.0,13684569.0
SBI,Hyderabad,Self-Employed - Business,8.99,7500000,20,67431.0,8683493.0,16183493.0
SBI,Hyderabad,Self-Employed - Business,8.99,7500000,25,62888.0,11366513.0,18866513.0
SBI,Hyderabad,Self-Employed - SME,8.99,3000000,15,30410.0,2473828.0,5473828.0
SBI,Hyderabad,Self-Employed - SME,8.99,3000000,20,26972.0,3473397.0,6473397.0
SBI,Hyderabad,Self-Employed - SME,8.99,3000000,25,25155.0,4546605.0,7546605.0
SBI,Hyderabad,Self-Employed - SME,8.99,5000000,15,50684.0,4123046.0,9123046.0
SBI,Hyderabad,Self-Employed - SME,8.99,5000000,20,44954.0,5788995.0,10788995.0
SBI,Hyderabad,Self-Employed - SME,8.99,5000000,25,41926.0,7577675.0,12577675.0
SBI,Hyderabad,Self-Employed - SME,8.99,7500000,15,76025.0,6184569.0,13684569.0
SBI,Hyderabad,Self-Employed - SME,8.99,7500000,20,67431.0,8683493.0,16183493.0
SBI,Hyderabad,Self-Employed - SME,8.99,7500000,25,62888.0,11366513.0,18866513.0
SBI,Hyderabad,Self-Employed - Startup,9.14,3000000,15,30678.0,2522104.0,5522104.0
SBI,Hyderabad,Self-Employed - Startup,9.14,3000000,20,27262.0,3542996.0,6542996.0
SBI,Hyderabad,Self-Employed - Startup,9.14,3000000,25,25464.0,4639237.0,7639237.0
SBI,Hyderabad,Self-Employed - Startup,9.14,5000000,15,51131.0,4203506.0,9203506.0
SBI,Hyderabad,Self-Employed - Startup,9.14,5000000,20,45437.0,5904994.0,10904994.0
SBI,Hyderabad,Self-Employed - Startup,9.14,5000000,25,42440.0,7732061.0,12732061.0
SBI,Hyderabad,Self-Employed - Startup,9.14,7500000,15,76696.0,6305259.0,13805259.0
SBI,Hyderabad,Self-Employed - Startup,9.14,7500000,20,68156.0,8857491.0,16357491.0
SBI,Hyderabad,Self-Employed - Startup,9.14,7500000,25,63660.0,11598092.0,19098092.0
SBI,Hyderabad,Women Applicants,8.94,3000000,15,30321.0,2457782.0,5457782.0
SBI,Hyderabad,Women Applicants,8.94,3000000,20,26876.0,3450269.0,6450269.0
SBI,Hyderabad,Women Applicants,8.94,3000000,25,25053.0,4515823.0,7515823.0
SBI,Hyderabad,Women Applicants,8.94,5000000,15,50535.0,4096304.0,9096304.0
SBI,Hyderabad,Women Applicants,8.94,5000000,20,44794.0,5750449.0,10750449.0
SBI,Hyderabad,Women Applicants,8.94,5000000,25,41755.0,7526372.0,12526372.0
SBI,Hyderabad,Women Applicants,8.94,7500000,15,75803.0,6144456.0,13644456.0
SBI,Hyderabad,Women Applicants,8.94,7500000,20,67190.0,8625674.0,16125674.0
SBI,Hyderabad,Women Applicants,8.94,7500000,25,62632.0,11289558.0,18789558.0
SBI,Hyderabad,Senior Citizens,9.09,3000000,15,30589.0,2505988.0,5505988.0
SBI,Hyderabad,Senior Citizens,9.09,3000000,20,27166.0,3519761.0,6519761.0
SBI,Hyderabad,Senior Citizens,9.09,3000000,25,25361.0,4608312.0,7608312.0
SBI,Hyderabad,Senior Citizens,9.09,5000000,15,50981.0,4176647.0,9176647.0
SBI,Hyderabad,Senior Citizens,9.09,5000000,20,45276.0,5866268.0,10866268.0
SBI,Hyderabad,Senior Citizens,9.09,5000000,25,42268.0,7680520.0,12680520.0
SBI,Hyderabad,Senior Citizens,9.09,7500000,15,76472.0,6264971.0,13764971.0
SBI,Hyderabad,Senior Citizens,9.09,7500000,20,67914.0,8799402.0,16299402.0
SBI,Hyderabad,Senior Citizens,9.09,7500000,25,63403.0,11520780.0,19020780.0
SBI,Hyderabad,NRIs,9.19,3000000,15,30768.0,2538242.0,5538242.0
SBI,Hyderabad,NRIs,9.19,3000000,20,27359.0,3566268.0,6566268.0
SBI,Hyderabad,NRIs,9.19,3000000,25,25567.0,4670209.0,7670209.0
SBI,Hyderabad,NRIs,9.19,5000000,15,51280.0,4230403.0,9230403.0
SBI,Hyderabad,NRIs,9.19,5000000,20,45599.0,5943780.0,10943780.0
SBI,Hyderabad,NRIs,9.19,5000000,25,42612.0,7783681.0,12783681.0
SBI,Hyderabad,NRIs,9.19,7500000,15,76920.0,6345605.0,13845605.0
SBI,Hyderabad,NRIs,9.19,7500000,20,68399.0,8915670.0,16415670.0
SBI,Hyderabad,NRIs,9.19,7500000,25,63918.0,11675522.0,19175522.0
SBI,Hyderabad,First Time Home Buyers,8.99,3000000,15,30410.0,2473828.0,5473828.0
SBI,Hyderabad,First Time Home Buyers,8.99,3000000,20,26972.0,3473397.0,6473397.0
SBI,Hyderabad,First Time Home Buyers,8.99,3000000,25,25155.0,4546605.0,7546605.0
SBI,Hyderabad,First Time Home Buyers,8.99,5000000,15,50684.0,4123046.0,9123046.0
SBI,Hyderabad,First Time Home Buyers,8.99,5000000,20,44954.0,5788995.0,10788995.0
SBI,Hyderabad,First Time Home Buyers,8.99,5000000,25,41926.0,7577675.0,12577675.0
SBI,Hyderabad,First Time Home Buyers,8.99,7500000,15,76025.0,6184569.0,13684569.0
SBI,Hyderabad,First Time Home Buyers,8.99,7500000,20,67431.0,8683493.0,16183493.0
SBI,Hyderabad,First Time Home Buyers,8.99,7500000,25,62888.0,11366513.0,18866513.0
SBI,Chennai,Salaried - IT/Corporate,8.62,3000000,15,29754.0,2355646.0,5355646.0
SBI,Chennai,Salaried - IT/Corporate,8.62,3000000,20,26263.0,3303119.0,6303119.0
SBI,Chennai,Salaried - IT/Corporate,8.62,3000000,25,24400.0,4319968.0,7319968.0
SBI,Chennai,Salaried - IT/Corporate,8.62,5000000,15,49589.0,3926076.0,8926076.0
SBI,Chennai,Salaried - IT/Corporate,8.62,5000000,20,43772.0,5505198.0,10505198.0
SBI,Chennai,Salaried - IT/Corporate,8.62,5000000,25,40666.0,7199947.0,12199947.0
SBI,Chennai,Salaried - IT/Corporate,8.62,7500000,15,74384.0,5889115.0,13389115.0
SBI,Chennai,Salaried - IT/Corporate,8.62,7500000,20,65657.0,8257797.0,15757797.0
SBI,Chennai,Salaried - IT/Corporate,8.62,7500000,25,61000.0,10799921.0,18299921.0
SBI,Chennai,Salaried - Government/PSU,8.57,3000000,15,29665.0,2339774.0,5339774.0
SBI,Chennai,Salaried - Government/PSU,8.57,3000000,20,26168.0,3280263.0,6280263.0
SBI,Chennai,Salaried - Government/PSU,8.57,3000000,25,24298.0,4289548.0,7289548.0
SBI,Chennai,Salaried - Government/PSU,8.57,5000000,15,49442.0,3899624.0,8899624.0
SBI,Chennai,Salaried - Government/PSU,8.57,5000000,20,43613.0,5467105.0,10467105.0
SBI,Chennai,Salaried - Government/PSU,8.57,5000000,25,40497.0,7149247.0,12149247.0
SBI,Chennai,Salaried - Government/PSU,8.57,7500000,15,74164.0,5849435.0,13349435.0
SBI,Chennai,Salaried - Government/PSU,8.57,7500000,20,65419.0,8200657.0,15700657.0
SBI,Chennai,Salaried - Government/PSU,8.57,7500000,25,60746.0,10723870.0,18223870.0
SBI,Chennai,Self-Employed - Professional,8.67,3000000,15,29842.0,2371541.0,5371541.0
SBI,Chennai,Self-Employed - Professional,8.67,3000000,20,26358.0,3326012.0,6326012.0
SBI,Chennai,Self-Employed - Professional,8.67,3000000,25,24501.0,4350438.0,7350438.0
SBI,Chennai,Self-Employed - Professional,8.67,5000000,15,49736.0,3952569.0,8952569.0
SBI,Chennai,Self-Employed - Professional,8.67,5000000,20,43931.0,5543353.0,10543353.0
SBI,Chennai,Self-Employed - Professional,8.67,5000000,25,40836.0,7250730.0,12250730.0
SBI,Chennai,Self-Employed - Professional,8.67,7500000,15,74605.0,5928853.0,13428853.0
SBI,Chennai,Self-Employed - Professional,8.67,7500000,20,65896.0,8315029.0,15815029.0
SBI,Chennai,Self-Employed - Professional,8.67,7500000,25,61254.0,10876096.0,18376096.0
SBI,Chennai,Self-Employed - Business,8.67,3000000,15,29842.0,2371541.0,5371541.0
SBI,Chennai,Self-Employed - Business,8.67,3000000,20,26358.0,3326012.0,6326012.0
SBI,Chennai,Self-Employed - Business,8.67,3000000,25,24501.0,4350438.0,7350438.0
SBI,Chennai,Self-Employed - Business,8.67,5000000,15,49736.0,3952569.0,8952569.0
SBI,Chennai,Self-Employed - Business,8.67,5000000,20,43931.0,5543353.0,10543353.0
SBI,Chennai,Self-Employed - Business,8.67,5000000,25,40836.0,7250730.0,12250730.0
SBI,Chennai,Self-Employed - Business,8.67,7500000,15,74605.0,5928853.0,13428853.0
SBI,Chennai,Self-Employed - Business,8.67,7500000,20,65896.0,8315029.0,15815029.0
SBI,Chennai,Self-Employed - Business,8.67,7500000,25,61254.0,10876096.0,18376096.0
SBI,Chennai,Self-Employed - SME,8.67,3000000,15,29842.0,2371541.0,5371541.0
SBI,Chennai,Self-Employed - SME,8.67,3000000,20,26358.0,3326012.0,6326012.0
SBI,Chennai,Self-Employed - SME,8.67,3000000,25,24501.0,4350438.0,7350438.0
SBI,Chennai,Self-Employed - SME,8.67,5000000,15,49736.0,3952569.0,8952569.0
SBI,Chennai,Self-Employed - SME,8.67,5000000,20,43931.0,5543353.0,10543353.0
SBI,Chennai,Self-Employed - SME,8.67,5000000,25,40836.0,7250730.0,12250730.0
SBI,Chennai,Self-Employed - SME,8.67,7500000,15,74605.0,5928853.0,13428853.0
SBI,Chennai,Self-Employed - SME,8.67,7500000,20,65896.0,8315029.0,15815029.0
SBI,Chennai,Self-Employed - SME,8.67,7500000,25,61254.0,10876096.0,18376096.0
SBI,Chennai,Self-Employed - Startup,8.82,3000000,15,30108.0,2419368.0,5419368.0
SBI,Chennai,Self-Employed - Startup,8.82,3000000,20,26645.0,3394912.0,6394912.0
SBI,Chennai,Self-Employed - Startup,8.82,3000000,25,24807.0,4442143.0,7442143.0
SBI,Chennai,Self-Employed - Startup,8.82,5000000,15,50179.0,4032281.0,9032281.0
SBI,Chennai,Self-Employed - Startup,8.82,5000000,20,44409.0,5658186.0,10658186.0
SBI,Chennai,Self-Employed - Startup,8.82,5000000,25,41345.0,7403572.0,12403572.0
SBI,Chennai,Self-Employed - Startup,8.82,7500000,15,75269.0,6048421.0,13548421.0
SBI,Chennai,Self-Employed - Startup,8.82,7500000,20,66614.0,8487279.0,15987279.0
SBI,Chennai,Self-Employed - Startup,8.82,7500000,25,62018.0,11105358.0,18605358.0
SBI,Chennai,Women Applicants,8.62,3000000,15,29754.0,2355646.0,5355646.0
SBI,Chennai,Women Applicants,8.62,3000000,20,26263.0,3303119.0,6303119.0
SBI,Chennai,Women Applicants,8.62,3000000,25,24400.0,4319968.0,7319968.0
SBI,Chennai,Women Applicants,8.62,5000000,15,49589.0,3926076.0,8926076.0
SBI,Chennai,Women Applicants,8.62,5000000,20,43772.0,5505198.0,10505198.0
SBI,Chennai,Women Applicants,8.62,5000000,25,40666.0,7199947.0,12199947.0
SBI,Chennai,Women Applicants,8.62,7500000,15,74384.0,5889115.0,13389115.0
SBI,Chennai,Women Applicants,8.62,7500000,20,65657.0,8257797.0,15757797.0
SBI,Chennai,Women Applicants,8.62,7500000,25,61000.0,10799921.0,18299921.0
SBI,Chennai,Senior Citizens,8.77,3000000,15,30019.0,2403403.0,5403403.0
SBI,Chennai,Senior Citizens,8.77,3000000,20,26550.0,3371908.0,6371908.0
SBI,Chennai,Senior Citizens,8.77,3000000,25,24705.0,4411526.0,7411526.0
SBI,Chennai,Senior Citizens,8.77,5000000,15,50032.0,4005671.0,9005671.0
SBI,Chennai,Senior Citizens,8.77,5000000,20,44249.0,5619847.0,10619847.0
SBI,Chennai,Senior Citizens,8.77,5000000,25,41175.0,7352543.0,12352543.0
SBI,Chennai,Senior Citizens,8.77,7500000,15,75047.0,6008506.0,13508506.0
SBI,Chennai,Senior Citizens,8.77,7500000,20,66374.0,8429771.0,15929771.0
SBI,Chennai,Senior Citizens,8.77,7500000,25,61763.0,11028815.0,18528815.0
SBI,Chennai,NRIs,8.87,3000000,15,30196.0,2435358.0,5435358.0
SBI,Chennai,NRIs,8.87,3000000,20,26741.0,3417952.0,6417952.0
SBI,Chennai,NRIs,8.87,3000000,25,24909.0,4472809.0,7472809.0
SBI,Chennai,NRIs,8.87,5000000,15,50327.0,4058930.0,9058930.0
SBI,Chennai,NRIs,8.87,5000000,20,44569.0,5696587.0,10696587.0
SBI,Chennai,NRIs,8.87,5000000,25,41516.0,7454682.0,12454682.0
SBI,Chennai,NRIs,8.87,7500000,15,75491.0,6088395.0,13588395.0
SBI,Chennai,NRIs,8.87,7500000,20,66854.0,8544880.0,16044880.0
SBI,Chennai,NRIs,8.87,7500000,25,62273.0,11182024.0,18682024.0
SBI,Chennai,First Time Home Buyers,8.67,3000000,15,29842.0,2371541.0,5371541.0
SBI,Chennai,First Time Home Buyers,8.67,3000000,20,26358.0,3326012.0,6326012.0
SBI,Chennai,First Time Home Buyers,8.67,3000000,25,24501.0,4350438.0,7350438.0
SBI,Chennai,First Time Home Buyers,8.67,5000000,15,49736.0,3952569.0,8952569.0
SBI,Chennai,First Time Home Buyers,8.67,5000000,20,43931.0,5543353.0,10543353.0
SBI,Chennai,First Time Home Buyers,8.67,5000000,25,40836.0,7250730.0,12250730.0
SBI,Chennai,First Time Home Buyers,8.67,7500000,15,74605.0,5928853.0,13428853.0
SBI,Chennai,First Time Home Buyers,8.67,7500000,20,65896.0,8315029.0,15815029.0
SBI,Chennai,First Time Home Buyers,8.67,7500000,25,61254.0,10876096.0,18376096.0
SBI,Kolkata,Salaried - IT/Corporate,8.63,3000000,15,29771.0,2358823.0,5358823.0
SBI,Kolkata,Salaried - IT/Corporate,8.63,3000000,20,26282.0,3307694.0,6307694.0
SBI,Kolkata,Salaried - IT/Corporate,8.63,3000000,25,24420.0,4326058.0,7326058.0
SBI,Kolkata,Salaried - IT/Corporate,8.63,5000000,15,49619.0,3931372.0,8931372.0
SBI,Kolkata,Salaried - IT/Corporate,8.63,5000000,20,43803.0,5512824.0,10512824.0
SBI,Kolkata,Salaried - IT/Corporate,8.63,5000000,25,40700.0,7210097.0,12210097.0
SBI,Kolkata,Salaried - IT/Corporate,8.63,7500000,15,74428.0,5897058.0,13397058.0
SBI,Kolkata,Salaried - IT/Corporate,8.63,7500000,20,65705.0,8269236.0,15769236.0
SBI,Kolkata,Salaried - IT/Corporate,8.63,7500000,25,61050.0,10815146.0,18315146.0
SBI,Kolkata,Salaried - Government/PSU,8.58,3000000,15,29683.0,2342947.0,5342947.0
SBI,Kolkata,Salaried - Government/PSU,8.58,3000000,20,26187.0,3284831.0,6284831.0
SBI,Kolkata,Salaried - Government/PSU,8.58,3000000,25,24319.0,4295628.0,7295628.0
SBI,Kolkata,Salaried - Government/PSU,8.58,5000000,15,49472.0,3904911.0,8904911.0
SBI,Kolkata,Salaried - Government/PSU,8.58,5000000,20,43645.0,5474718.0,10474718.0
SBI,Kolkata,Salaried - Government/PSU,8.58,5000000,25,40531.0,7159380.0,12159380.0
SBI,Kolkata,Salaried - Government/PSU,8.58,7500000,15,74208.0,5857367.0,13357367.0
SBI,Kolkata,Salaried - Government/PSU,8.58,7500000,20,65467.0,8212077.0,15712077.0
SBI,Kolkata,Salaried - Government/PSU,8.58,7500000,25,60797.0,10739071.0,18239071.0
SBI,Kolkata,Self-Employed - Professional,8.68,3000000,15,29860.0,2374723.0,5374723.0
SBI,Kolkata,Self-Employed - Professional,8.68,3000000,20,26377.0,3330595.0,6330595.0
SBI,Kolkata,Self-Employed - Professional,8.68,3000000,25,24522.0,4356538.0,7356538.0
SBI,Kolkata,Self-Employed - Professional,8.68,5000000,15,49766.0,3957872.0,8957872.0
SBI,Kolkata,Self-Employed - Professional,8.68,5000000,20,43962.0,5550991.0,10550991.0
SBI,Kolkata,Self-Employed - Professional,8.68,5000000,25,40870.0,7260897.0,12260897.0
SBI,Kolkata,Self-Employed - Professional,8.68,7500000,15,74649.0,5936808.0,13436808.0
SBI,Kolkata,Self-Employed - Professional,8.68,7500000,20,65944.0,8326486.0,15826486.0
SBI,Kolkata,Self-Employed - Professional,8.68,7500000,25,61304.0,10891345.0,18391345.0
SBI,Kolkata,Self-Employed - Business,8.68,3000000,15,29860.0,2374723.0,5374723.0
SBI,Kolkata,Self-Employed - Business,8.68,3000000,20,26377.0,3330595.0,6330595.0
SBI,Kolkata,Self-Employed - Business,8.68,3000000,25,24522.0,4356538.0,7356538.0
SBI,Kolkata,Self-Employed - Business,8.68,5000000,15,49766.0,3957872.0,8957872.0
SBI,Kolkata,Self-Employed - Business,8.68,5000000,20,43962.0,5550991.0,10550991.0
SBI,Kolkata,Self-Employed - Business,8.68,5000000,25,40870.0,7260897.0,12260897.0
SBI,Kolkata,Self-Employed - Business,8.68,7500000,15,74649.0,5936808.0,13436808.0
SBI,Kolkata,Self-Employed - Business,8.68,7500000,20,65944.0,8326486.0,15826486.0
SBI,Kolkata,Self-Employed - Business,8.68,7500000,25,61304.0,10891345.0,18391345.0
SBI,Kolkata,Self-Employed - SME,8.68,3000000,15,29860.0,2374723.0,5374723.0
SBI,Kolkata,Self-Employed - SME,8.68,3000000,20,26377.0,3330595.0,6330595.0
SBI,Kolkata,Self-Employed - SME,8.68,3000000,25,24522.0,4356538.0,7356538.0
SBI,Kolkata,Self-Employed - SME,8.68,5000000,15,49766.0,3957872.0,8957872.0
SBI,Kolkata,Self-Employed - SME,8.68,5000000,20,43962.0,5550991.0,10550991.0
SBI,Kolkata,Self-Employed - SME,8.68,5000000,25,40870.0,7260897.0,12260897.0
SBI,Kolkata,Self-Employed - SME,8.68,7500000,15,74649.0,5936808.0,13436808.0
SBI,Kolkata,Self-Employed - SME,8.68,7500000,20,65944.0,8326486.0,15826486.0
SBI,Kolkata,Self-Employed - SME,8.68,7500000,25,61304.0,10891345.0,18391345.0
SBI,Kolkata,Self-Employed - Startup,8.83,3000000,15,30125.0,2422564.0,5422564.0
SBI,Kolkata,Self-Employed - Startup,8.83,3000000,20,26665.0,3399517.0,6399517.0
SBI,Kolkata,Self-Employed - Startup,8.83,3000000,25,24828.0,4448273.0,7448273.0
SBI,Kolkata,Self-Employed - Startup,8.83,5000000,15,50209.0,4037607.0,9037607.0
SBI,Kolkata,Self-Employed - Startup,8.83,5000000,20,44441.0,5665861.0,10665861.0
SBI,Kolkata,Self-Employed - Startup,8.83,5000000,25,41379.0,7413788.0,12413788.0
SBI,Kolkata,Self-Employed - Startup,8.83,7500000,15,75313.0,6056411.0,13556411.0
SBI,Kolkata,Self-Employed - Startup,8.83,7500000,20,66662.0,8498792.0,15998792.0
SBI,Kolkata,Self-Employed - Startup,8.83,7500000,25,62069.0,11120682.0,18620682.0
SBI,Kolkata,Women Applicants,8.63,3000000,15,29771.0,2358823.0,5358823.0
SBI,Kolkata,Women Applicants,8.63,3000000,20,26282.0,3307694.0,6307694.0
SBI,Kolkata,Women Applicants,8.63,3000000,25,24420.0,4326058.0,7326058.0
SBI,Kolkata,Women Applicants,8.63,5000000,15,49619.0,3931372.0,8931372.0
SBI,Kolkata,Women Applicants,8.63,5000000,20,43803.0,5512824.0,10512824.0
SBI,Kolkata,Women Applicants,8.63,5000000,25,40700.0,7210097.0,12210097.0
SBI,Kolkata,Women Applicants,8.63,7500000,15,74428.0,5897058.0,13397058.0
SBI,Kolkata,Women Applicants,8.63,7500000,20,65705.0,8269236.0,15769236.0
SBI,Kolkata,Women Applicants,8.63,7500000,25,61050.0,10815146.0,18315146.0
SBI,Kolkata,Senior Citizens,8.78,3000000,15,30037.0,2406594.0,5406594.0
SBI,Kolkata,Senior Citizens,8.78,3000000,20,26569.0,3376506.0,6376506.0
SBI,Kolkata,Senior Citizens,8.78,3000000,25,24725.0,4417646.0,7417646.0
SBI,Kolkata,Senior Citizens,8.78,5000000,15,50061.0,4010990.0,9010990.0
SBI,Kolkata,Senior Citizens,8.78,5000000,20,44281.0,5627510.0,10627510.0
SBI,Kolkata,Senior Citizens,8.78,5000000,25,41209.0,7362743.0,12362743.0
SBI,Kolkata,Senior Citizens,8.78,7500000,15,75092.0,6016485.0,13516485.0
SBI,Kolkata,Senior Citizens,8.78,7500000,20,66422.0,8441265.0,15941265.0
SBI,Kolkata,Senior Citizens,8.78,7500000,25,61814.0,11044114.0,18544114.0
SBI,Kolkata,NRIs,8.88,3000000,15,30214.0,2438558.0,5438558.0
SBI,Kolkata,NRIs,8.88,3000000,20,26761.0,3422564.0,6422564.0
SBI,Kolkata,NRIs,8.88,3000000,25,24930.0,4478948.0,7478948.0
SBI,Kolkata,NRIs,8.88,5000000,15,50357.0,4064264.0,9064264.0
SBI,Kolkata,NRIs,8.88,5000000,20,44601.0,5704274.0,10704274.0
SBI,Kolkata,NRIs,8.88,5000000,25,41550.0,7464914.0,12464914.0
SBI,Kolkata,NRIs,8.88,7500000,15,75536.0,6096396.0,13596396.0
SBI,Kolkata,NRIs,8.88,7500000,20,66902.0,8556411.0,16056411.0
SBI,Kolkata,NRIs,8.88,7500000,25,62325.0,11197371.0,18697371.0
SBI,Kolkata,First Time Home Buyers,8.68,3000000,15,29860.0,2374723.0,5374723.0
SBI,Kolkata,First Time Home Buyers,8.68,3000000,20,26377.0,3330595.0,6330595.0
SBI,Kolkata,First Time Home Buyers,8.68,3000000,25,24522.0,4356538.0,7356538.0
SBI,Kolkata,First Time Home Buyers,8.68,5000000,15,49766.0,3957872.0,8957872.0
SBI,Kolkata,First Time Home Buyers,8.68,5000000,20,43962.0,5550991.0,10550991.0
SBI,Kolkata,First Time Home Buyers,8.68,5000000,25,40870.0,7260897.0,12260897.0
SBI,Kolkata,First Time Home Buyers,8.68,7500000,15,74649.0,5936808.0,13436808.0
SBI,Kolkata,First Time Home Buyers,8.68,7500000,20,65944.0,8326486.0,15826486.0
SBI,Kolkata,First Time Home Buyers,8.68,7500000,25,61304.0,10891345.0,18391345.0
SBI,Pune,Salaried - IT/Corporate,9.1,3000000,15,30607.0,2509210.0,5509210.0
SBI,Pune,Salaried - IT/Corporate,9.1,3000000,20,27185.0,3524405.0,6524405.0
SBI,Pune,Salaried - IT/Corporate,9.1,3000000,25,25382.0,4614493.0,7614493.0
SBI,Pune,Salaried - IT/Corporate,9.1,5000000,15,51011.0,4182016.0,9182016.0
SBI,Pune,Salaried - IT/Corporate,9.1,5000000,20,45308.0,5874008.0,10874008.0
SBI,Pune,Salaried - IT/Corporate,9.1,5000000,25,42303.0,7690822.0,12690822.0
SBI,Pune,Salaried - IT/Corporate,9.1,7500000,15,76517.0,6273024.0,13773024.0
SBI,Pune,Salaried - IT/Corporate,9.1,7500000,20,67963.0,8811012.0,16311012.0
SBI,Pune,Salaried - IT/Corporate,9.1,7500000,25,63454.0,11536233.0,19036233.0
SBI,Pune,Salaried - Government/PSU,9.05,3000000,15,30517.0,2493113.0,5493113.0
SBI,Pune,Salaried - Government/PSU,9.05,3000000,20,27088.0,3501198.0,6501198.0
SBI,Pune,Salaried - Government/PSU,9.05,3000000,25,25279.0,4583607.0,7583607.0
SBI,Pune,Salaried - Government/PSU,9.05,5000000,15,50862.0,4155188.0,9155188.0
SBI,Pune,Salaried - Government/PSU,9.05,5000000,20,45147.0,5835330.0,10835330.0
SBI,Pune,Salaried - Government/PSU,9.05,5000000,25,42131.0,7639344.0,12639344.0
SBI,Pune,Salaried - Government/PSU,9.05,7500000,15,76293.0,6232782.0,13732782.0
SBI,Pune,Salaried - Government/PSU,9.05,7500000,20,67721.0,8752995.0,16252995.0
SBI,Pune,Salaried - Government/PSU,9.05,7500000,25,63197.0,11459016.0,18959016.0
SBI,Pune,Self-Employed - Professional,9.15,3000000,15,30696.0,2525329.0,5525329.0
SBI,Pune,Self-Employed - Professional,9.15,3000000,20,27282.0,3547648.0,6547648.0
SBI,Pune,Self-Employed - Professional,9.15,3000000,25,25485.0,4645427.0,7645427.0
SBI,Pune,Self-Employed - Professional,9.15,5000000,15,51160.0,4208882.0,9208882.0
SBI,Pune,Self-Employed - Professional,9.15,5000000,20,45470.0,5912747.0,10912747.0
SBI,Pune,Self-Employed - Professional,9.15,5000000,25,42475.0,7742379.0,12742379.0
SBI,Pune,Self-Employed - Professional,9.15,7500000,15,76741.0,6313323.0,13813323.0
SBI,Pune,Self-Employed - Professional,9.15,7500000,20,68205.0,8869120.0,16369120.0
SBI,Pune,Self-Employed - Professional,9.15,7500000,25,63712.0,11613569.0,19113569.0
SBI,Pune,Self-Employed - Business,9.15,3000000,15,30696.0,2525329.0,5525329.0
SBI,Pune,Self-Employed - Business,9.15,3000000,20,27282.0,3547648.0,6547648.0
SBI,Pune,Self-Employed - Business,9.15,3000000,25,25485.0,4645427.0,7645427.0
SBI,Pune,Self-Employed - Business,9.15,5000000,15,51160.0,4208882.0,9208882.0
SBI,Pune,Self-Employed - Business,9.15,5000000,20,45470.0,5912747.0,10912747.0
SBI,Pune,Self-Employed - Business,9.15,5000000,25,42475.0,7742379.0,12742379.0
SBI,Pune,Self-Employed - Business,9.15,7500000,15,76741.0,6313323.0,13813323.0
SBI,Pune,Self-Employed - Business,9.15,7500000,20,68205.0,8869120.0,16369120.0
SBI,Pune,Self-Employed - Business,9.15,7500000,25,63712.0,11613569.0,19113569.0
SBI,Pune,Self-Employed - SME,9.15,3000000,15,30696.0,2525329.0,5525329.0
